Date,adj_log_return,realised_vol_21d
2019-05-31,-0.013567124,0.009430500764356236
2019-06-03,-0.002545899,0.009429615900874678
2019-06-04,0.021473756,0.010496877395709722
2019-06-05,0.008625236,0.010748041001979384
2019-06-06,0.006481697,0.010293151568486036
2019-06-07,0.009957443,0.010540112409931825
2019-06-10,0.004578423,0.01056077122153338
2019-06-11,-0.000242627,0.010507740240967149
2019-06-12,-0.001766575,0.008748217108648896
2019-06-13,0.004117631,0.008595611562940728
2019-06-14,-0.001105223,0.0085345690309842
2019-06-17,0.000380102,0.00830821627379225
2019-06-18,0.0104164063656462,0.00843812011339539
2019-06-19,0.002254586,0.008252702941808937
2019-06-20,0.009509039,0.008277675170098765
2019-06-21,-0.001454717,0.008240050385805484
2019-06-24,-0.001225294,0.0076385691729766335
2019-06-25,-0.009856201,0.008073698867185595
2019-06-26,-0.000997941,0.007707381481735363
2019-06-27,0.003539194,0.00745018479125215
2019-06-28,0.005133099,0.007473238718730563
2019-07-01,0.009037566,0.006613044126158612
2019-07-02,0.002601046,0.006466310862861812
2019-07-03,0.007963211,0.00517046275129429
2019-07-05,-0.00113857,0.005100087646400883
2019-07-08,-0.005509942,0.005329939381556594
2019-07-09,0.001245662,0.00502631131778516
2019-07-10,0.004766568,0.005031704825640542
2019-07-11,0.002341542,0.005010971676632008
2019-07-12,0.004466995,0.004966304411118977
2019-07-15,0.000332634,0.004962427762621405
2019-07-16,-0.003230276,0.005050513561802728
2019-07-17,-0.006828588,0.0053945369851069605
2019-07-18,0.003654113,0.005030818530263638
2019-07-19,-0.005570304,0.0052394560768398
2019-07-22,0.002453552,0.004872802496362069
2019-07-23,0.007124736,0.0050519580799424785
2019-07-24,0.004688318,0.005088343302611376
2019-07-25,-0.00478828,0.004635358925679909
2019-07-26,0.006677464,0.004731013606975457
2019-07-29,-0.001822711,0.004780022047304322
2019-07-30,-0.002457747,0.004786487846208309
2019-07-31,-0.011000818,0.00513839034846845
2019-08-01,-0.008745985,0.005468577580360057
2019-08-02,-0.007558255,0.0053497595340140985
2019-08-05,-0.030534306,0.008377907766182
2019-08-06,0.0139254802286501,0.009062162360969035
2019-08-07,0.000590708,0.009053473406743454
2019-08-08,0.019430021476908,0.010069473202461782
2019-08-09,-0.006834798,0.010125167534497846
2019-08-12,-0.012247946,0.010309462193078024
2019-08-13,0.0154317094142308,0.010987118952560233
2019-08-14,-0.030013282,0.012649162965307551
2019-08-15,0.002637896,0.012659300293305758
2019-08-16,0.0146475006658572,0.013129494517856406
2019-08-19,0.011975996,0.013420450140619659
2019-08-20,-0.007692239,0.013480637395618292
2019-08-21,0.008102629,0.013512718270296804
2019-08-22,-0.000308151,0.013447342625002748
2019-08-23,-0.026023321,0.01446993175778076
2019-08-26,0.0109981215818502,0.014636227716566766
2019-08-27,-0.003931476,0.01464029739591698
2019-08-28,0.007016826,0.014782507182710042
2019-08-29,0.0126918919783092,0.01495718123676391
2019-08-30,-0.000443892,0.01484548339734865
2019-09-03,-0.005864572,0.014809135291699466
2019-09-04,0.0112863760931674,0.013273346760952723
2019-09-05,0.0127736853626334,0.013222518773466327
2019-09-06,0.000771764,0.013221866440390204
2019-09-09,0.000503543,0.01257783857263489
2019-09-10,-0.000235331,0.01246109750754986
2019-09-11,0.007086003,0.012139451907830869
2019-09-12,0.003457922,0.011750622225447059
2019-09-13,-0.000664298,0.009321712034221299
2019-09-16,-0.003093657,0.009410164016777597
2019-09-17,0.002529031,0.00899197008634928
2019-09-18,0.000597678,0.008695514356592014
2019-09-19,-6.63e-05,0.008452325718331915
2019-09-20,-0.004735675,0.00843571824207724
2019-09-23,-0.000234747,0.008435094952463478
2019-09-24,-0.007877728,0.006123650887828042
2019-09-25,0.005897352,0.005844830065567214
2019-09-26,-0.00208549,0.005767949017784299
2019-09-27,-0.00540168,0.005850112027616359
